centered,distance,r,var_old,var_young
1.0,0.0,1.0,div_and_fold,div_and_fold
1.0,1.0,-0.22453589192315365,div_and_fold,div_and_fold
1.0,2.0,-0.09623684699423739,div_and_fold,div_and_fold
1.0,3.0,-0.0422433041877384,div_and_fold,div_and_fold
1.0,4.0,-0.03589234628365284,div_and_fold,div_and_fold
1.0,5.0,0.01211547292454945,div_and_fold,div_and_fold
1.0,6.0,-0.012046181787631303,div_and_fold,div_and_fold
1.0,7.0,-0.00020102290522792688,div_and_fold,div_and_fold
1.0,8.0,-0.004452433065993437,div_and_fold,div_and_fold
1.0,9.0,0.014567445822902814,div_and_fold,div_and_fold
1.0,10.0,-0.01969149405467441,div_and_fold,div_and_fold
0.0,0.0,1.0,div_and_fold,div_and_fold
0.0,1.0,-0.23653951645887114,div_and_fold,div_and_fold
0.0,2.0,-0.10247007160311598,div_and_fold,div_and_fold
0.0,3.0,-0.0497242320307256,div_and_fold,div_and_fold
0.0,4.0,-0.04544917113354355,div_and_fold,div_and_fold
0.0,5.0,0.0032680554539598187,div_and_fold,div_and_fold
0.0,6.0,-0.02249037196831019,div_and_fold,div_and_fold
0.0,7.0,-0.012466420976823976,div_and_fold,div_and_fold
0.0,8.0,-0.017586918454059568,div_and_fold,div_and_fold
0.0,9.0,0.0064601560676408,div_and_fold,div_and_fold
0.0,10.0,-0.027289974462376583,div_and_fold,div_and_fold
1.0,0.0,0.7848280041005212,div_and_fold,fold_growth
1.0,1.0,-0.16322519190944115,div_and_fold,fold_growth
1.0,2.0,-0.0804666391216134,div_and_fold,fold_growth
1.0,3.0,-0.04689999034530094,div_and_fold,fold_growth
1.0,4.0,-0.03457163835351811,div_and_fold,fold_growth
1.0,5.0,-0.0048182862339969925,div_and_fold,fold_growth
1.0,6.0,-0.015567221009323787,div_and_fold,fold_growth
1.0,7.0,-0.0046295050519062865,div_and_fold,fold_growth
1.0,8.0,-0.00561011211745828,div_and_fold,fold_growth
1.0,9.0,0.00023631426955032266,div_and_fold,fold_growth
1.0,10.0,-0.003977619276757161,div_and_fold,fold_growth
0.0,0.0,0.8035230501891226,div_and_fold,fold_growth
0.0,1.0,-0.16719840699301963,div_and_fold,fold_growth
0.0,2.0,-0.08165409408559919,div_and_fold,fold_growth
0.0,3.0,-0.04781665514982476,div_and_fold,fold_growth
0.0,4.0,-0.03622816218559842,div_and_fold,fold_growth
0.0,5.0,-0.004484084582153439,div_and_fold,fold_growth
0.0,6.0,-0.01713870647475702,div_and_fold,fold_growth
0.0,7.0,-0.006209022634622632,div_and_fold,fold_growth
0.0,8.0,-0.008043728874296517,div_and_fold,fold_growth
0.0,9.0,-0.0014396431549140816,div_and_fold,fold_growth
0.0,10.0,-0.004471398460216595,div_and_fold,fold_growth
1.0,0.0,0.1753832390927512,div_and_fold,division_ratio
1.0,1.0,-0.04827219760677092,div_and_fold,division_ratio
1.0,2.0,-0.021705992780134832,div_and_fold,division_ratio
1.0,3.0,0.020368572426937258,div_and_fold,division_ratio
1.0,4.0,-0.00581554836071813,div_and_fold,division_ratio
1.0,5.0,0.015969062538758228,div_and_fold,division_ratio
1.0,6.0,0.01475035928917744,div_and_fold,division_ratio
1.0,7.0,0.008191235555245454,div_and_fold,division_ratio
1.0,8.0,-0.0009179012855106978,div_and_fold,division_ratio
1.0,9.0,0.008062013978840626,div_and_fold,division_ratio
1.0,10.0,-0.030225081297070317,div_and_fold,division_ratio
0.0,0.0,0.18458209892369373,div_and_fold,division_ratio
0.0,1.0,-0.060642458440949176,div_and_fold,division_ratio
0.0,2.0,-0.028703606427809947,div_and_fold,division_ratio
0.0,3.0,0.01823352834562322,div_and_fold,division_ratio
0.0,4.0,-0.011938884059586968,div_and_fold,division_ratio
0.0,5.0,0.012360966946654074,div_and_fold,division_ratio
0.0,6.0,0.01087738264767782,div_and_fold,division_ratio
0.0,7.0,0.0036689428627580405,div_and_fold,division_ratio
0.0,8.0,-0.0017403557146649408,div_and_fold,division_ratio
0.0,9.0,0.005387552209357184,div_and_fold,division_ratio
0.0,10.0,-0.03408832029432306,div_and_fold,division_ratio
1.0,0.0,0.6997224825490264,div_and_fold,added_length
1.0,1.0,-0.000681715424812087,div_and_fold,added_length
1.0,2.0,0.007997416085035243,div_and_fold,added_length
1.0,3.0,-0.001134756283125461,div_and_fold,added_length
1.0,4.0,-0.01349122526782711,div_and_fold,added_length
1.0,5.0,0.005501080579752921,div_and_fold,added_length
1.0,6.0,-0.011794849531189937,div_and_fold,added_length
1.0,7.0,0.010506281059765052,div_and_fold,added_length
1.0,8.0,-0.0014600985908810702,div_and_fold,added_length
1.0,9.0,0.0050040833639147814,div_and_fold,added_length
1.0,10.0,0.0057902802641450965,div_and_fold,added_length
0.0,0.0,0.7696433636841005,div_and_fold,added_length
0.0,1.0,0.00156522625794774,div_and_fold,added_length
0.0,2.0,0.00483619524559642,div_and_fold,added_length
0.0,3.0,-0.00516712046313177,div_and_fold,added_length
0.0,4.0,-0.01773936662592795,div_and_fold,added_length
0.0,5.0,0.004184937774076845,div_and_fold,added_length
0.0,6.0,-0.01508869490068703,div_and_fold,added_length
0.0,7.0,0.007316068047456901,div_and_fold,added_length
0.0,8.0,-0.009135457669348647,div_and_fold,added_length
0.0,9.0,-0.0009003128790030744,div_and_fold,added_length
0.0,10.0,-0.00108306250751747,div_and_fold,added_length
1.0,0.0,0.5967474453129988,div_and_fold,generationtime
1.0,1.0,-0.17374219452532033,div_and_fold,generationtime
1.0,2.0,-0.08740235443189202,div_and_fold,generationtime
1.0,3.0,-0.03155036180202924,div_and_fold,generationtime
1.0,4.0,-0.025718254214364574,div_and_fold,generationtime
1.0,5.0,-0.006812618913749495,div_and_fold,generationtime
1.0,6.0,-0.011924513774329445,div_and_fold,generationtime
1.0,7.0,0.01235694524920269,div_and_fold,generationtime
1.0,8.0,-0.01194982313280239,div_and_fold,generationtime
1.0,9.0,-0.004349784013947857,div_and_fold,generationtime
1.0,10.0,-0.0005942495818710367,div_and_fold,generationtime
0.0,0.0,0.6937964825047677,div_and_fold,generationtime
0.0,1.0,-0.19845376547394902,div_and_fold,generationtime
0.0,2.0,-0.09549407606156345,div_and_fold,generationtime
0.0,3.0,-0.03460518535321994,div_and_fold,generationtime
0.0,4.0,-0.026500200905012865,div_and_fold,generationtime
0.0,5.0,-0.0031489263823615454,div_and_fold,generationtime
0.0,6.0,-0.009978685205420851,div_and_fold,generationtime
0.0,7.0,0.016115919965616777,div_and_fold,generationtime
0.0,8.0,-0.013803202297411525,div_and_fold,generationtime
0.0,9.0,0.0011765588748379526,div_and_fold,generationtime
0.0,10.0,0.006545329147374649,div_and_fold,generationtime
1.0,0.0,-0.26244172361542745,div_and_fold,length_birth
1.0,1.0,0.34379421281069744,div_and_fold,length_birth
1.0,2.0,0.15825032853444237,div_and_fold,length_birth
1.0,3.0,0.08469654719202195,div_and_fold,length_birth
1.0,4.0,0.04430847759120559,div_and_fold,length_birth
1.0,5.0,0.022180141750513513,div_and_fold,length_birth
1.0,6.0,0.021355240241380264,div_and_fold,length_birth
1.0,7.0,0.007086682253290254,div_and_fold,length_birth
1.0,8.0,0.019697931142088496,div_and_fold,length_birth
1.0,9.0,0.014589594304829848,div_and_fold,length_birth
1.0,10.0,0.004643129071786093,div_and_fold,length_birth
0.0,0.0,-0.3224542490063454,div_and_fold,length_birth
0.0,1.0,0.4159435342449386,div_and_fold,length_birth
0.0,2.0,0.17917585355759294,div_and_fold,length_birth
0.0,3.0,0.09205897628734028,div_and_fold,length_birth
0.0,4.0,0.04370186600253486,div_and_fold,length_birth
0.0,5.0,0.01627542079849084,div_and_fold,length_birth
0.0,6.0,0.014443967288398672,div_and_fold,length_birth
0.0,7.0,-0.007352307298348136,div_and_fold,length_birth
0.0,8.0,0.002532304647252256,div_and_fold,length_birth
0.0,9.0,0.01210903564246834,div_and_fold,length_birth
0.0,10.0,-0.0017718623477060414,div_and_fold,length_birth
1.0,0.0,0.3931082675923343,div_and_fold,length_final
1.0,1.0,0.1803200599835596,div_and_fold,length_final
1.0,2.0,0.07815405366983542,div_and_fold,length_final
1.0,3.0,0.046905962010343444,div_and_fold,length_final
1.0,4.0,0.013944676574083725,div_and_fold,length_final
1.0,5.0,0.016590075622489223,div_and_fold,length_final
1.0,6.0,0.001465874146968973,div_and_fold,length_final
1.0,7.0,0.01791596248406513,div_and_fold,length_final
1.0,8.0,0.009028064666121344,div_and_fold,length_final
1.0,9.0,0.012337643685790479,div_and_fold,length_final
1.0,10.0,0.008528344271110697,div_and_fold,length_final
0.0,0.0,0.48451993414124905,div_and_fold,length_final
0.0,1.0,0.21849178907269254,div_and_fold,length_final
0.0,2.0,0.08430720942976674,div_and_fold,length_final
0.0,3.0,0.04598925459691427,div_and_fold,length_final
0.0,4.0,0.005801317275146988,div_and_fold,length_final
0.0,5.0,0.007781331316629295,div_and_fold,length_final
0.0,6.0,-0.013719168122572055,div_and_fold,length_final
0.0,7.0,0.0005217235136750834,div_and_fold,length_final
0.0,8.0,-0.017662870773084368,div_and_fold,length_final
0.0,9.0,0.008276167944918908,div_and_fold,length_final
0.0,10.0,0.0012058441838440012,div_and_fold,length_final
1.0,0.0,0.09810205312033493,div_and_fold,growth_rate
1.0,1.0,0.053202090110610126,div_and_fold,growth_rate
1.0,2.0,0.022631146556967987,div_and_fold,growth_rate
1.0,3.0,-0.008535622632448808,div_and_fold,growth_rate
1.0,4.0,-0.003926943874323893,div_and_fold,growth_rate
1.0,5.0,0.005505695587259649,div_and_fold,growth_rate
1.0,6.0,-0.005132181191112923,div_and_fold,growth_rate
1.0,7.0,-0.011697402889775185,div_and_fold,growth_rate
1.0,8.0,0.002068376108590147,div_and_fold,growth_rate
1.0,9.0,0.008266956777665526,div_and_fold,growth_rate
1.0,10.0,0.0038064358875998456,div_and_fold,growth_rate
0.0,0.0,0.11840044277687203,div_and_fold,growth_rate
0.0,1.0,0.05772262597317534,div_and_fold,growth_rate
0.0,2.0,0.01915856363279146,div_and_fold,growth_rate
0.0,3.0,-0.018031139822865968,div_and_fold,growth_rate
0.0,4.0,-0.014156859287281692,div_and_fold,growth_rate
0.0,5.0,9.980631604597211e-05,div_and_fold,growth_rate
0.0,6.0,-0.01601024841416822,div_and_fold,growth_rate
0.0,7.0,-0.020681892727679535,div_and_fold,growth_rate
0.0,8.0,-0.002786161938208099,div_and_fold,growth_rate
0.0,9.0,-0.0008425146880764986,div_and_fold,growth_rate
0.0,10.0,-0.007989544831346194,div_and_fold,growth_rate
1.0,0.0,0.7848280041005212,fold_growth,div_and_fold
1.0,1.0,-0.2196848332632446,fold_growth,div_and_fold
1.0,2.0,-0.07014969665525785,fold_growth,div_and_fold
1.0,3.0,-0.05134141352153901,fold_growth,div_and_fold
1.0,4.0,-0.022760169024858026,fold_growth,div_and_fold
1.0,5.0,0.009343607834753194,fold_growth,div_and_fold
1.0,6.0,-0.008136042781454286,fold_growth,div_and_fold
1.0,7.0,0.0027567720120546743,fold_growth,div_and_fold
1.0,8.0,0.003208022017264786,fold_growth,div_and_fold
1.0,9.0,0.0040808208425747745,fold_growth,div_and_fold
1.0,10.0,-0.002313212656709384,fold_growth,div_and_fold
0.0,0.0,0.8035230501891226,fold_growth,div_and_fold
0.0,1.0,-0.22711436704268886,fold_growth,div_and_fold
0.0,2.0,-0.07325132373936777,fold_growth,div_and_fold
0.0,3.0,-0.05541819894580163,fold_growth,div_and_fold
0.0,4.0,-0.02688420657389265,fold_growth,div_and_fold
0.0,5.0,0.00613472052294453,fold_growth,div_and_fold
0.0,6.0,-0.01141155262469145,fold_growth,div_and_fold
0.0,7.0,-0.0015939726803656073,fold_growth,div_and_fold
0.0,8.0,-0.0020752838180340856,fold_growth,div_and_fold
0.0,9.0,0.0006990990662769586,fold_growth,div_and_fold
0.0,10.0,-0.007317757107141862,fold_growth,div_and_fold
1.0,0.0,1.0,fold_growth,fold_growth
1.0,1.0,-0.07325464249035749,fold_growth,fold_growth
1.0,2.0,-0.021259450647799515,fold_growth,fold_growth
1.0,3.0,-0.01113447950258869,fold_growth,fold_growth
1.0,4.0,0.011843135395549247,fold_growth,fold_growth
1.0,5.0,0.03288161241056155,fold_growth,fold_growth
1.0,6.0,0.025316220245616774,fold_growth,fold_growth
1.0,7.0,0.02279730352556003,fold_growth,fold_growth
1.0,8.0,0.02921120468680917,fold_growth,fold_growth
1.0,9.0,0.02357350171024713,fold_growth,fold_growth
1.0,10.0,0.037026221044454695,fold_growth,fold_growth
0.0,0.0,1.0,fold_growth,fold_growth
0.0,1.0,-0.12133912191839995,fold_growth,fold_growth
0.0,2.0,-0.06875293860131457,fold_growth,fold_growth
0.0,3.0,-0.058195604667517546,fold_growth,fold_growth
0.0,4.0,-0.033714759394620805,fold_growth,fold_growth
0.0,5.0,-0.011293684576452285,fold_growth,fold_growth
0.0,6.0,-0.01944334227310863,fold_growth,fold_growth
0.0,7.0,-0.022461618784962605,fold_growth,fold_growth
0.0,8.0,-0.018237406086482662,fold_growth,fold_growth
0.0,9.0,-0.023423456568094053,fold_growth,fold_growth
0.0,10.0,-0.009747099796531192,fold_growth,fold_growth
1.0,0.0,-0.33907618618683516,fold_growth,division_ratio
1.0,1.0,-0.18379336532390905,fold_growth,division_ratio
1.0,2.0,-0.08630100849591987,fold_growth,division_ratio
1.0,3.0,-0.05109879230425022,fold_growth,division_ratio
1.0,4.0,-0.05640819257713658,fold_growth,division_ratio
1.0,5.0,-0.0448735650640366,fold_growth,division_ratio
1.0,6.0,-0.04394958653399033,fold_growth,division_ratio
1.0,7.0,-0.03887444264863025,fold_growth,division_ratio
1.0,8.0,-0.04962073228825616,fold_growth,division_ratio
1.0,9.0,-0.03788835003565753,fold_growth,division_ratio
1.0,10.0,-0.07393053959213167,fold_growth,division_ratio
0.0,0.0,-0.29722106123346953,fold_growth,division_ratio
0.0,1.0,-0.12709237525893063,fold_growth,division_ratio
0.0,2.0,-0.020743367386599425,fold_growth,division_ratio
0.0,3.0,0.01810937198158491,fold_growth,division_ratio
0.0,4.0,0.01105248378492805,fold_growth,division_ratio
0.0,5.0,0.024129615666900212,fold_growth,division_ratio
0.0,6.0,0.023467208540101467,fold_growth,division_ratio
0.0,7.0,0.030719631870738527,fold_growth,division_ratio
0.0,8.0,0.021242462547591722,fold_growth,division_ratio
0.0,9.0,0.03221100931445103,fold_growth,division_ratio
0.0,10.0,-0.008091432124731,fold_growth,division_ratio
1.0,0.0,0.800197462295915,fold_growth,added_length
1.0,1.0,0.047577010776457235,fold_growth,added_length
1.0,2.0,0.047603899196004475,fold_growth,added_length
1.0,3.0,0.029129676568444687,fold_growth,added_length
1.0,4.0,0.030073752791109035,fold_growth,added_length
1.0,5.0,0.048150891997681036,fold_growth,added_length
1.0,6.0,0.03417759247342877,fold_growth,added_length
1.0,7.0,0.042575041280719074,fold_growth,added_length
1.0,8.0,0.045324754663719956,fold_growth,added_length
1.0,9.0,0.038018943727641086,fold_growth,added_length
1.0,10.0,0.04320798986469206,fold_growth,added_length
0.0,0.0,0.852917853020376,fold_growth,added_length
0.0,1.0,0.0020136631433942636,fold_growth,added_length
0.0,2.0,0.00018595726309948685,fold_growth,added_length
0.0,3.0,-0.021417507063267564,fold_growth,added_length
0.0,4.0,-0.019551419473752777,fold_growth,added_length
0.0,5.0,0.0017410514037528022,fold_growth,added_length
0.0,6.0,-0.013830709999514851,fold_growth,added_length
0.0,7.0,-0.005429708927283008,fold_growth,added_length
0.0,8.0,-0.006374169234878721,fold_growth,added_length
0.0,9.0,-0.012840081968411144,fold_growth,added_length
0.0,10.0,-0.008979756268004265,fold_growth,added_length
1.0,0.0,0.7552266452108596,fold_growth,generationtime
1.0,1.0,-0.09789705732488559,fold_growth,generationtime
1.0,2.0,-0.029589572330988585,fold_growth,generationtime
1.0,3.0,0.015466279772505772,fold_growth,generationtime
1.0,4.0,0.03830441363267537,fold_growth,generationtime
1.0,5.0,0.056038847516751644,fold_growth,generationtime
1.0,6.0,0.05653290525311223,fold_growth,generationtime
1.0,7.0,0.06869868926508287,fold_growth,generationtime
1.0,8.0,0.06456402451009183,fold_growth,generationtime
1.0,9.0,0.05685744968619885,fold_growth,generationtime
1.0,10.0,0.0626799307943581,fold_growth,generationtime
0.0,0.0,0.8171497015931336,fold_growth,generationtime
0.0,1.0,-0.18942064419709548,fold_growth,generationtime
0.0,2.0,-0.10651743949499234,fold_growth,generationtime
0.0,3.0,-0.05602271293529746,fold_growth,generationtime
0.0,4.0,-0.029231324356501255,fold_growth,generationtime
0.0,5.0,-0.007357952155336362,fold_growth,generationtime
0.0,6.0,-0.006670940583998247,fold_growth,generationtime
0.0,7.0,0.005764764898748279,fold_growth,generationtime
0.0,8.0,-0.0017866187433326639,fold_growth,generationtime
0.0,9.0,-0.008656785754275705,fold_growth,generationtime
0.0,10.0,0.0012682315926369186,fold_growth,generationtime
1.0,0.0,-0.4494068775692785,fold_growth,length_birth
1.0,1.0,0.23301178939990738,fold_growth,length_birth
1.0,2.0,0.11724327889118669,fold_growth,length_birth
1.0,3.0,0.06067538982446898,fold_growth,length_birth
1.0,4.0,0.020675300856573254,fold_growth,length_birth
1.0,5.0,0.010967531350723687,fold_growth,length_birth
1.0,6.0,0.016062741280861447,fold_growth,length_birth
1.0,7.0,0.010620232036101686,fold_growth,length_birth
1.0,8.0,0.018760763502472546,fold_growth,length_birth
1.0,9.0,0.020648734168545235,fold_growth,length_birth
1.0,10.0,0.005129191532801392,fold_growth,length_birth
0.0,0.0,-0.5424548604948203,fold_growth,length_birth
0.0,1.0,0.29890413261261845,fold_growth,length_birth
0.0,2.0,0.15095675652549367,fold_growth,length_birth
0.0,3.0,0.07962851109148095,fold_growth,length_birth
0.0,4.0,0.03023418797531478,fold_growth,length_birth
0.0,5.0,0.019907109540113408,fold_growth,length_birth
0.0,6.0,0.025914056915898077,fold_growth,length_birth
0.0,7.0,0.01621197158286544,fold_growth,length_birth
0.0,8.0,0.021577108524399705,fold_growth,length_birth
0.0,9.0,0.029867972092785904,fold_growth,length_birth
0.0,10.0,0.011138005822538447,fold_growth,length_birth
1.0,0.0,0.32400605609844435,fold_growth,length_final
1.0,1.0,0.1460956552429386,fold_growth,length_final
1.0,2.0,0.08030998000636409,fold_growth,length_final
1.0,3.0,0.04928838247024281,fold_growth,length_final
1.0,4.0,0.0313444116271537,fold_growth,length_final
1.0,5.0,0.040020881502208124,fold_growth,length_final
1.0,6.0,0.0279150115777333,fold_growth,length_final
1.0,7.0,0.04153164851992677,fold_growth,length_final
1.0,8.0,0.03666258130169636,fold_growth,length_final
1.0,9.0,0.04278628701273419,fold_growth,length_final
1.0,10.0,0.036981586144630776,fold_growth,length_final
0.0,0.0,0.37950249478257203,fold_growth,length_final
0.0,1.0,0.15149758226095195,fold_growth,length_final
0.0,2.0,0.06373785020535566,fold_growth,length_final
0.0,3.0,0.02354654432799965,fold_growth,length_final
0.0,4.0,0.0007965626736528633,fold_growth,length_final
0.0,5.0,0.012376343335202522,fold_growth,length_final
0.0,6.0,-0.0036175605412192913,fold_growth,length_final
0.0,7.0,0.010403027420555485,fold_growth,length_final
0.0,8.0,-0.003717291161537187,fold_growth,length_final
0.0,9.0,0.014011638637839139,fold_growth,length_final
0.0,10.0,0.004766284775799595,fold_growth,length_final
1.0,0.0,0.09080244533062906,fold_growth,growth_rate
1.0,1.0,0.06039230708835791,fold_growth,growth_rate
1.0,2.0,0.022186179212121387,fold_growth,growth_rate
1.0,3.0,-0.02574188465522968,fold_growth,growth_rate
1.0,4.0,-0.04400835988049809,fold_growth,growth_rate
1.0,5.0,-0.045981773736211574,fold_growth,growth_rate
1.0,6.0,-0.05698882792849735,fold_growth,growth_rate
1.0,7.0,-0.07208782104550328,fold_growth,growth_rate
1.0,8.0,-0.0585366642190638,fold_growth,growth_rate
1.0,9.0,-0.044420977013366225,fold_growth,growth_rate
1.0,10.0,-0.03460409335117838,fold_growth,growth_rate
0.0,0.0,0.16527616268068812,fold_growth,growth_rate
0.0,1.0,0.12288091387059114,fold_growth,growth_rate
0.0,2.0,0.0698683336514293,fold_growth,growth_rate
0.0,3.0,0.013412755133406533,fold_growth,growth_rate
0.0,4.0,-0.009350143454342293,fold_growth,growth_rate
0.0,5.0,-0.011836750031088387,fold_growth,growth_rate
0.0,6.0,-0.028131282135948902,fold_growth,growth_rate
0.0,7.0,-0.04546029685762822,fold_growth,growth_rate
0.0,8.0,-0.027601628273634073,fold_growth,growth_rate
0.0,9.0,-0.012650025120818654,fold_growth,growth_rate
0.0,10.0,-0.0039694309020786665,fold_growth,growth_rate
1.0,0.0,0.1753832390927512,division_ratio,div_and_fold
1.0,1.0,-0.024925012328885346,division_ratio,div_and_fold
1.0,2.0,-0.036763571137054696,division_ratio,div_and_fold
1.0,3.0,0.021003272177436194,division_ratio,div_and_fold
1.0,4.0,-0.019869972233360175,division_ratio,div_and_fold
1.0,5.0,-0.020206247960305988,division_ratio,div_and_fold
1.0,6.0,-0.002616513032578752,division_ratio,div_and_fold
1.0,7.0,0.0007500675802785332,division_ratio,div_and_fold
1.0,8.0,0.01404134273923691,division_ratio,div_and_fold
1.0,9.0,-0.0019944258136308964,division_ratio,div_and_fold
1.0,10.0,-0.013654131018595451,division_ratio,div_and_fold
0.0,0.0,0.18458209892369373,division_ratio,div_and_fold
0.0,1.0,-0.029394512259270134,division_ratio,div_and_fold
0.0,2.0,-0.0417338031000253,division_ratio,div_and_fold
0.0,3.0,0.02052694996636001,division_ratio,div_and_fold
0.0,4.0,-0.02392680585338935,division_ratio,div_and_fold
0.0,5.0,-0.022858062713205837,division_ratio,div_and_fold
0.0,6.0,-0.00670787464707168,division_ratio,div_and_fold
0.0,7.0,-0.0035770877176482057,division_ratio,div_and_fold
0.0,8.0,0.009276947990870673,division_ratio,div_and_fold
0.0,9.0,-0.004592568981303788,division_ratio,div_and_fold
0.0,10.0,-0.014767316450984247,division_ratio,div_and_fold
1.0,0.0,-0.33907618618683516,division_ratio,fold_growth
1.0,1.0,-0.1490962258439107,division_ratio,fold_growth
1.0,2.0,-0.120326336393461,division_ratio,fold_growth
1.0,3.0,-0.05984803914175371,division_ratio,fold_growth
1.0,4.0,-0.05937771065673708,division_ratio,fold_growth
1.0,5.0,-0.07392146850227381,division_ratio,fold_growth
1.0,6.0,-0.057016448197833844,division_ratio,fold_growth
1.0,7.0,-0.045563692581315374,division_ratio,fold_growth
1.0,8.0,-0.046482185447002444,division_ratio,fold_growth
1.0,9.0,-0.04649300543881,division_ratio,fold_growth
1.0,10.0,-0.06120258402046823,division_ratio,fold_growth
0.0,0.0,-0.29722106123346953,division_ratio,fold_growth
0.0,1.0,-0.0848578390107317,division_ratio,fold_growth
0.0,2.0,-0.052996778686189114,division_ratio,fold_growth
0.0,3.0,0.012434236950874733,division_ratio,fold_growth
0.0,4.0,0.012576032527523005,division_ratio,fold_growth
0.0,5.0,-0.0014219415554657464,division_ratio,fold_growth
0.0,6.0,0.01477466352497613,division_ratio,fold_growth
0.0,7.0,0.027125581694243336,division_ratio,fold_growth
0.0,8.0,0.02483550998674421,division_ratio,fold_growth
0.0,9.0,0.02601494613744001,division_ratio,fold_growth
0.0,10.0,0.010495768152070243,division_ratio,fold_growth
1.0,0.0,1.0,division_ratio,division_ratio
1.0,1.0,0.22628813008356571,division_ratio,division_ratio
1.0,2.0,0.14717147349859142,division_ratio,division_ratio
1.0,3.0,0.14198883588799913,division_ratio,division_ratio
1.0,4.0,0.08633901112674124,division_ratio,division_ratio
1.0,5.0,0.10590598540337019,division_ratio,division_ratio
1.0,6.0,0.09741144254097292,division_ratio,division_ratio
1.0,7.0,0.09033836734003353,division_ratio,division_ratio
1.0,8.0,0.08990292020186627,division_ratio,division_ratio
1.0,9.0,0.08332297850201749,division_ratio,division_ratio
1.0,10.0,0.07775164649074573,division_ratio,division_ratio
0.0,0.0,1.0,division_ratio,division_ratio
0.0,1.0,0.10725806166169194,division_ratio,division_ratio
0.0,2.0,0.017816380007038935,division_ratio,division_ratio
0.0,3.0,0.012276586197581412,division_ratio,division_ratio
0.0,4.0,-0.05112531606562391,division_ratio,division_ratio
0.0,5.0,-0.028755662493201745,division_ratio,division_ratio
0.0,6.0,-0.037907106850109895,division_ratio,division_ratio
0.0,7.0,-0.0449209584764322,division_ratio,division_ratio
0.0,8.0,-0.04401350811403008,division_ratio,division_ratio
0.0,9.0,-0.0485035571813771,division_ratio,division_ratio
0.0,10.0,-0.051691142462320296,division_ratio,division_ratio
1.0,0.0,-0.1715250390695911,division_ratio,added_length
1.0,1.0,-0.07129044797515209,division_ratio,added_length
1.0,2.0,-0.07635076952036078,division_ratio,added_length
1.0,3.0,-0.04709983831614905,division_ratio,added_length
1.0,4.0,-0.04832667721018677,division_ratio,added_length
1.0,5.0,-0.06651224617449017,division_ratio,added_length
1.0,6.0,-0.05313558030267722,division_ratio,added_length
1.0,7.0,-0.04705902696043413,division_ratio,added_length
1.0,8.0,-0.05006961695731342,division_ratio,added_length
1.0,9.0,-0.04556488213167184,division_ratio,added_length
1.0,10.0,-0.05862505411776223,division_ratio,added_length
0.0,0.0,-0.12821969541277162,division_ratio,added_length
0.0,1.0,-0.008198231822678911,division_ratio,added_length
0.0,2.0,-0.014703793139775033,division_ratio,added_length
0.0,3.0,0.017717177698081996,division_ratio,added_length
0.0,4.0,0.01476982678552504,division_ratio,added_length
0.0,5.0,-0.003531555290349574,division_ratio,added_length
0.0,6.0,0.009910542843682637,division_ratio,added_length
0.0,7.0,0.015332264512547775,division_ratio,added_length
0.0,8.0,0.010658993550695118,division_ratio,added_length
0.0,9.0,0.01778176510375477,division_ratio,added_length
0.0,10.0,0.0015181715755057765,division_ratio,added_length
1.0,0.0,-0.22709818198796172,division_ratio,generationtime
1.0,1.0,-0.09313548096144302,division_ratio,generationtime
1.0,2.0,-0.09214631105092931,division_ratio,generationtime
1.0,3.0,-0.07499506628117678,division_ratio,generationtime
1.0,4.0,-0.09089634850959849,division_ratio,generationtime
1.0,5.0,-0.11078170542124213,division_ratio,generationtime
1.0,6.0,-0.10534116663832543,division_ratio,generationtime
1.0,7.0,-0.10325839653941649,division_ratio,generationtime
1.0,8.0,-0.11394402700156922,division_ratio,generationtime
1.0,9.0,-0.10062753436869261,division_ratio,generationtime
1.0,10.0,-0.09114390189006358,division_ratio,generationtime
0.0,0.0,-0.1613158796187122,division_ratio,generationtime
0.0,1.0,0.008047553055818158,division_ratio,generationtime
0.0,2.0,0.007685245167092316,division_ratio,generationtime
0.0,3.0,0.031568116491748836,division_ratio,generationtime
0.0,4.0,0.015573199884334135,division_ratio,generationtime
0.0,5.0,-0.008883621731318682,division_ratio,generationtime
0.0,6.0,-0.0033086477198426218,division_ratio,generationtime
0.0,7.0,-0.001783678502600288,division_ratio,generationtime
0.0,8.0,-0.016713741751867968,division_ratio,generationtime
0.0,9.0,0.001988528985595064,division_ratio,generationtime
0.0,10.0,0.009867885924137393,division_ratio,generationtime
1.0,0.0,0.32561465706788123,division_ratio,length_birth
1.0,1.0,0.13259064841375717,division_ratio,length_birth
1.0,2.0,0.08763510389131707,division_ratio,length_birth
1.0,3.0,0.057909844493474055,division_ratio,length_birth
1.0,4.0,0.041572291264135544,division_ratio,length_birth
1.0,5.0,0.03167735056819151,division_ratio,length_birth
